Restaurant name,Neighborhood,Borough,Median Household Income,Neighborhood Latitude,Neighborhood Longitude,Pop./km2,Competitors,Venue Category,Venue Latitude,Venue Longitude
AFR Sushi Village_1880,Little Neck,Queens,83749.0,40.7708261928267,-73.73889775580741,8803.967071397698,AFR Sushi Village,Sushi Restaurant,40.771534,-73.73452900000001
Sung Book Dong_1881,Little Neck,Queens,83749.0,40.7708261928267,-73.73889775580741,8803.967071397698,Sung Book Dong,Korean Restaurant,40.767402000000004,-73.738479
Waheyo_1882,Long Island City,Queens,28378.0,40.75021734610528,-73.93920223915505,8803.967071397698,Waheyo,Mexican Restaurant,40.74994709137322,-73.93942677841457
Gordo's Cantina_1883,Long Island City,Queens,28378.0,40.75021734610528,-73.93920223915505,8803.967071397698,Gordo's Cantina,Mexican Restaurant,40.751069128923255,-73.94071890915997
Indie LIC_1884,Long Island City,Queens,28378.0,40.75021734610528,-73.93920223915505,8803.967071397698,Indie LIC,Restaurant,40.74889496653177,-73.94216174033205
Xi'an Famous Foods_1885,Long Island City,Queens,28378.0,40.75021734610528,-73.93920223915505,8803.967071397698,Xi'an Famous Foods,Chinese Restaurant,40.747488830456156,-73.94164499378402
Chipotle Mexican Grill_1886,Long Island City,Queens,28378.0,40.75021734610528,-73.93920223915505,8803.967071397698,Chipotle Mexican Grill,Mexican Restaurant,40.747227491157524,-73.94164881692888
Raj's Indian Kitchen_1887,Long Island City,Queens,28378.0,40.75021734610528,-73.93920223915505,8803.967071397698,Raj's Indian Kitchen,Indian Restaurant,40.74997632892085,-73.93926056994545
House of Thai_1888,Long Island City,Queens,28378.0,40.75021734610528,-73.93920223915505,8803.967071397698,House of Thai,Thai Restaurant,40.75349378559224,-73.93787824622585
Oro Restaurant and Lounge_1889,Long Island City,Queens,28378.0,40.75021734610528,-73.93920223915505,8803.967071397698,Oro Restaurant and Lounge,Italian Restaurant,40.751803,-73.939319
Momento_1890,Long Island City,Queens,28378.0,40.75021734610528,-73.93920223915505,8803.967071397698,Momento,Mexican Restaurant,40.75069681897997,-73.94000456217404
Chickpea_1891,Long Island City,Queens,28378.0,40.75021734610528,-73.93920223915505,8803.967071397698,Chickpea,Mediterranean Restaurant,40.74964397330064,-73.93925216272157
Checkers_1892,Long Island City,Queens,28378.0,40.75021734610528,-73.93920223915505,8803.967071397698,Checkers,Fast Food Restaurant,40.749915744400354,-73.93966167361066
Mr. Wonton_1893,Long Island City,Queens,28378.0,40.75021734610528,-73.93920223915505,8803.967071397698,Mr. Wonton,Chinese Restaurant,40.747037,-73.94202299999999
Cloud Catering_1894,Long Island City,Queens,28378.0,40.75021734610528,-73.93920223915505,8803.967071397698,Cloud Catering,Restaurant,40.74894342933174,-73.9400148049087
El Valle Restaurant_105,Longwood,Bronx,37816.89473684211,40.81509904545822,-73.8957882009446,14353.379074112518,El Valle Restaurant,Latin American Restaurant,40.81611317943814,-73.89630997108353
Lucky star Chinese Take Out_106,Longwood,Bronx,37816.89473684211,40.81509904545822,-73.8957882009446,14353.379074112518,Lucky star Chinese Take Out,Chinese Restaurant,40.81675662985087,-73.89583721012723
McDonald's_107,Longwood,Bronx,37816.89473684211,40.81509904545822,-73.8957882009446,14353.379074112518,McDonald's,Fast Food Restaurant,40.81695971032464,-73.89253154397015
Pig and Khao_1895,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,Pig and Khao,Filipino Restaurant,40.71927469945121,-73.98489076915772
Speedy Romeo LES_1896,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,Speedy Romeo LES,Italian Restaurant,40.7194551163675,-73.98491520066031
Zyara Restaurant & Cafe_1897,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,Zyara Restaurant & Cafe,Mediterranean Restaurant,40.719540751371795,-73.98483165293638
Kings County Imperial_1898,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,Kings County Imperial,Chinese Restaurant,40.717816705523354,-73.98556881621373
Windmill_1899,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,Windmill,French Restaurant,40.71984464277124,-73.98468007344259
Ginger & Lemongrass_1900,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,Ginger & Lemongrass,Vietnamese Restaurant,40.7192892263212,-73.98563016493539
Yopparai_1901,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,Yopparai,Japanese Restaurant,40.71928352351461,-73.98566320967174
Azasu_1902,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,Azasu,Japanese Restaurant,40.719627714039376,-73.98480299175428
Balvanera_1903,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,Balvanera,Argentinian Restaurant,40.720546999999996,-73.985399
Ivan Ramen_1904,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,Ivan Ramen,Ramen Restaurant,40.720554,-73.984429
El Castillo De Jagua II_1905,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,El Castillo De Jagua II,Latin American Restaurant,40.714520855897625,-73.9817441273183
Nakamura_1906,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,Nakamura,Ramen Restaurant,40.71771065257984,-73.98517029379738
Niche Mazémen_1907,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,Niche Mazémen,Ramen Restaurant,40.717833,-73.985107
Minnie's_1908,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,Minnie's,Restaurant,40.72033180433469,-73.98449921399505
One More Thai_1909,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,One More Thai,Thai Restaurant,40.72116597846325,-73.9839949705493
Wa Lung Kitchen_1910,Lower East Side,Manhattan,31273.0,40.71780674892765,-73.98089031999291,26482.390995670994,Wa Lung Kitchen,Chinese Restaurant,40.71409854245855,-73.98008618412345
Michael's_1911,Madison,Brooklyn,55840.0,40.60937770113766,-73.94841515328893,14153.791939373066,Michael's,Italian Restaurant,40.60752017128301,-73.94304390996611
Savor Cafe_1912,Madison,Brooklyn,55840.0,40.60937770113766,-73.94841515328893,14153.791939373066,Savor Cafe,Restaurant,40.612102,-73.94426899999999
Masake_278,Manhattan Terrace,Brooklyn,51867.85106382979,40.61443251335098,-73.95743840559939,14153.791939373066,Masake,Japanese Restaurant,40.618226852835065,-73.95796086182948
Chap-a-Nosh_279,Manhattan Terrace,Brooklyn,51867.85106382979,40.61443251335098,-73.95743840559939,14153.791939373066,Chap-a-Nosh,Chinese Restaurant,40.61783247376215,-73.96001156040242
Falafel Tanami_280,Manhattan Terrace,Brooklyn,51867.85106382979,40.61443251335098,-73.95743840559939,14153.791939373066,Falafel Tanami,Falafel Restaurant,40.618683000000004,-73.95810999999999
Saiguette_434,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Saiguette,Vietnamese Restaurant,40.79920874028028,-73.96277971431023
Osteria 106_435,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Osteria 106,Italian Restaurant,40.79882481969301,-73.96179298262278
Mokja_436,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Mokja,Korean Restaurant,40.79770663542985,-73.9677888515501
Chipotle Mexican Grill_437,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Chipotle Mexican Grill,Mexican Restaurant,40.795021340889726,-73.96561271363551
Makana Hawaiian & Japanese BBQ_438,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Makana Hawaiian & Japanese BBQ,Hawaiian Restaurant,40.80028447955402,-73.96538903697369
Xi'an Famous Foods_439,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Xi'an Famous Foods,Chinese Restaurant,40.798353000000006,-73.969378
Awash_440,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Awash,Ethiopian Restaurant,40.800761963974026,-73.96549522810935
Thai Market_441,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Thai Market,Thai Restaurant,40.80127003774722,-73.96514080681695
Freda's Caribbean & Soul Cuisine_442,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Freda's Caribbean & Soul Cuisine,Caribbean Restaurant,40.801077183209756,-73.96155227099436
Doaba Deli_443,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Doaba Deli,Indian Restaurant,40.79951347128626,-73.96266286944638
Jerusalem Restaurant_444,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Jerusalem Restaurant,Falafel Restaurant,40.79965149027712,-73.9682578733501
Yakitori Sun-Chan_445,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Yakitori Sun-Chan,Japanese Restaurant,40.799469816088546,-73.96868884563445
Taqueria Y Fonda_446,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Taqueria Y Fonda,Mexican Restaurant,40.80145316475932,-73.96500263534533
Szechuan Garden_447,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Szechuan Garden,Szechuan Restaurant,40.800423250697214,-73.96780739712605
Manhattan Valley_448,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Manhattan Valley,Indian Restaurant,40.797101053628815,-73.96994256767292
Tropical Sensation_449,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Tropical Sensation,Latin American Restaurant,40.80093005773182,-73.96526487480143
Spice_450,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Spice,Thai Restaurant,40.8016900821996,-73.96476016158024
Flor De Mayo_451,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Flor De Mayo,Peruvian Restaurant,40.79781835926693,-73.96980449551505
Malaysia Grill_452,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Malaysia Grill,Malay Restaurant,40.7994,-73.96766
Suma Sushi_453,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Suma Sushi,Sushi Restaurant,40.80133421551234,-73.96506123635919
Schatzie Prime Meat_454,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Schatzie Prime Meat,American Restaurant,40.79815904683432,-73.96930538618801
Aangan_455,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Aangan,Indian Restaurant,40.79920639551372,-73.96848764882282
Cafe du Soleil_456,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Cafe du Soleil,French Restaurant,40.800010128233424,-73.968094337515
Ollie's Noodle Shop & Grille_457,Manhattan Valley,Manhattan,76935.85714285714,40.797307041702865,-73.96428617740655,26482.390995670994,Ollie's Noodle Shop & Grille,Szechuan Restaurant,40.79937866374148,-73.96849305012343
Jin Ramen_1913,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,Jin Ramen,Ramen Restaurant,40.815406172563904,-73.95854739270733
Pisticci Ristorante_1914,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,Pisticci Ristorante,Italian Restaurant,40.814015155983675,-73.9602659078139
Chapati House - NYC_1915,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,Chapati House - NYC,Indian Restaurant,40.81457249971737,-73.95915381671377
Go! Go! Curry!_1916,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,Go! Go! Curry!,Japanese Curry Restaurant,40.81547267978402,-73.95823441394805
El Porton_1917,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,El Porton,Mexican Restaurant,40.81439947957596,-73.95932994222076
La Salle Dumpling Room_1918,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,La Salle Dumpling Room,Dumpling Restaurant,40.814059825135466,-73.95970095977187
El Puerto Seafood and Fish Market_1919,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,El Puerto Seafood and Fish Market,Seafood Restaurant,40.813861024837166,-73.95673661274444
Bettolona_1920,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,Bettolona,Italian Restaurant,40.814083849456225,-73.95957422392542
Sushi Sushi_1921,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,Sushi Sushi,Sushi Restaurant,40.818595,-73.952721
Toast 125_1922,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,Toast 125,American Restaurant,40.814859999999996,-73.9594
Chinelos_1923,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,Chinelos,Mexican Restaurant,40.82041873313898,-73.95382577473471
Mofongo del Valle_1924,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,Mofongo del Valle,Spanish Restaurant,40.820317200012795,-73.95497729240168
Seafood Restaurant_1925,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,Seafood Restaurant,Seafood Restaurant,40.81393305401434,-73.95637432467015
Harlem's Floridita_1926,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,Harlem's Floridita,Cuban Restaurant,40.817997999999996,-73.960982
China Place_1927,Manhattanville,Manhattan,29182.0,40.81693442949779,-73.9573853935188,26482.390995670994,China Place,Chinese Restaurant,40.814038215302965,-73.95954897357637
Manor Restaurant_820,Manor Heights,Staten Island,66764.2,40.60180957631444,-74.12059399718001,2946.1961919978703,Manor Restaurant,American Restaurant,40.6043500357732,-74.12064426296527
Tack's Chinese Take Out_821,Manor Heights,Staten Island,66764.2,40.60180957631444,-74.12059399718001,2946.1961919978703,Tack's Chinese Take Out,Chinese Restaurant,40.604777568819046,-74.12115963849878
Manor Sushi_822,Manor Heights,Staten Island,66764.2,40.60180957631444,-74.12059399718001,2946.1961919978703,Manor Sushi,Sushi Restaurant,40.60522993725209,-74.1210368940542
Land & Sea Restaurant_1928,Marble Hill,Manhattan,39003.0,40.87655077879964,-73.91065965862981,26482.390995670994,Land & Sea Restaurant,Seafood Restaurant,40.877884633097885,-73.90587282193539
Boston Market_1929,Marble Hill,Manhattan,39003.0,40.87655077879964,-73.91065965862981,26482.390995670994,Boston Market,American Restaurant,40.87743,-73.90541209999999
Bella Mama Rose Italian Restaurant_823,Mariner's Harbor,Staten Island,66764.2,40.63254639048112,-74.15008537046981,2946.1961919978703,Bella Mama Rose Italian Restaurant,Italian Restaurant,40.63177190796811,-74.14694965670259
bella mama rosa staten island_824,Mariner's Harbor,Staten Island,66764.2,40.63254639048112,-74.15008537046981,2946.1961919978703,bella mama rosa staten island,Italian Restaurant,40.63180537,-74.146874
Sakura 7_1930,Maspeth,Queens,56285.0,40.725427374093606,-73.8962171362686,8803.967071397698,Sakura 7,Sushi Restaurant,40.724224290322006,-73.89865857617956
Wakamatsu_1931,Maspeth,Queens,56285.0,40.725427374093606,-73.8962171362686,8803.967071397698,Wakamatsu,Japanese Restaurant,40.727544,-73.892359
Yeun Wah Takeout_1932,Maspeth,Queens,56285.0,40.725427374093606,-73.8962171362686,8803.967071397698,Yeun Wah Takeout,Chinese Restaurant,40.722240040558475,-73.89270794268954
Cinco de Mayo_108,Melrose,Bronx,37816.89473684211,40.819754370594936,-73.90942160757436,12761.0,Cinco de Mayo,Mexican Restaurant,40.822674386209634,-73.9115917352008
New china chinese restaurant_109,Melrose,Bronx,37816.89473684211,40.819754370594936,-73.90942160757436,12761.0,New china chinese restaurant,Chinese Restaurant,40.819913163007826,-73.91322813247328
Villa Erasmo_1933,Middle Village,Queens,69763.0,40.71641451115819,-73.88114319200605,8803.967071397698,Villa Erasmo,Italian Restaurant,40.716760907722566,-73.88622079180655
Toyo_1934,Middle Village,Queens,69763.0,40.71641451115819,-73.88114319200605,8803.967071397698,Toyo,Sushi Restaurant,40.712610999999995,-73.878948
Rico's Chicken_1935,Middle Village,Queens,69763.0,40.71641451115819,-73.88114319200605,8803.967071397698,Rico's Chicken,South American Restaurant,40.713009,-73.877336
Cafe Gourmand_1936,Midland Beach,Staten Island,78100.0,40.57352690574281,-74.09348266303591,2946.1961919978703,Cafe Gourmand,Restaurant,40.57192309411676,-74.09501826303112
Darina Restaurant_1937,Midland Beach,Staten Island,78100.0,40.57352690574281,-74.09348266303591,2946.1961919978703,Darina Restaurant,Restaurant,40.571304999999995,-74.091373
CAVA_1938,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,CAVA,Mediterranean Restaurant,40.75379240667664,-73.98191979128109
Sophie's Cuban Cuisine_1939,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Sophie's Cuban Cuisine,Cuban Restaurant,40.75592705154851,-73.98059774245192
Xi'an Famous Foods_1940,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Xi'an Famous Foods,Chinese Restaurant,40.75592639448767,-73.98075122395642
Gabriel Kreuther_1941,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Gabriel Kreuther,French Restaurant,40.75414305569201,-73.98350459096379
Málà Project_1942,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Málà Project,Szechuan Restaurant,40.75685008448552,-73.98085527505972
Koi New York_1943,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Koi New York,Sushi Restaurant,40.75275541257538,-73.98330420255661
Tommy Bahama Restaurant_1944,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Tommy Bahama Restaurant,Hawaiian Restaurant,40.755425227515545,-73.9791977405548
Ippudo_1945,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Ippudo,Ramen Restaurant,40.75663441885212,-73.98044003896725
Kellari Taverna NY_1946,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Kellari Taverna NY,Greek Restaurant,40.75543603139688,-73.98130808799384
Sushi Ginza Onodera_1947,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Sushi Ginza Onodera,Sushi Restaurant,40.75247184821127,-73.98179167129305
Ipanema Restaurant_1948,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Ipanema Restaurant,Brazilian Restaurant,40.756888012308224,-73.98083888623975
Sen Sakana_1949,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Sen Sakana,Japanese Restaurant,40.75544189858749,-73.98150149497505
Café Zaiya_1950,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Café Zaiya,Japanese Restaurant,40.752327,-73.98030200000001
Chick-fil-A_1951,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Chick-fil-A,Fast Food Restaurant,40.757425399999995,-73.9819682
The Kati Roll Company_1952,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,The Kati Roll Company,Indian Restaurant,40.75265571457166,-73.98477837472183
Vitae_1953,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Vitae,American Restaurant,40.75558839999999,-73.9785483
OOTOYA 大戸屋 (OOTOYA)_1954,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,OOTOYA 大戸屋 (OOTOYA),Japanese Restaurant,40.754973463388076,-73.98610346565405
The Lambs Club_1955,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,The Lambs Club,American Restaurant,40.75661994528238,-73.98446467572164
Dishes_1956,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Dishes,American Restaurant,40.75521530668677,-73.97886421796767
Burger & Lobster_1957,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Burger & Lobster,American Restaurant,40.75610410226789,-73.98497824808942
indikitch_1958,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,indikitch,Indian Restaurant,40.757818534032296,-73.98200730532434
Tony's Di Napoli_1959,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Tony's Di Napoli,Italian Restaurant,40.75643191257544,-73.9855039331182
Fournos Theophilos_1960,Midtown,Manhattan,114491.0,40.754691102706225,-73.98166882730305,10360.0,Fournos Theophilos,Greek Restaurant,40.75622983704165,-73.98147426300702
Jongro BBQ_1961,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Jongro BBQ,Korean Restaurant,40.747574,-73.987043
L'Amico_1962,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,L'Amico,Italian Restaurant,40.747095705249464,-73.98980498026418
Anytime Soju Bar and Eatery_1963,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Anytime Soju Bar and Eatery,Korean Restaurant,40.747808088197075,-73.98679824648289
Samwon Garden BBQ_1964,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Samwon Garden BBQ,Korean Restaurant,40.74801,-73.98728
Friedman's_1965,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Friedman's,American Restaurant,40.74862619294944,-73.99028324745855
Henry_1966,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Henry,American Restaurant,40.74712,-73.98706999999999
Woorijip_1967,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Woorijip,Korean Restaurant,40.7476231963955,-73.98637205431945
Gaonnuri_1968,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Gaonnuri,Korean Restaurant,40.748089,-73.988073
Izakaya MEW_1969,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Izakaya MEW,Japanese Restaurant,40.75014508369927,-73.98639033818998
New Wonjo_1970,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,New Wonjo,Korean Restaurant,40.74779978165289,-73.98684697596717
E-Mo Kimbap_1971,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,E-Mo Kimbap,Korean Restaurant,40.747264,-73.986221
Pocha 32_1972,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Pocha 32,Korean Restaurant,40.74763486461647,-73.98648664038663
BCD Tofu House_1973,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,BCD Tofu House,Korean Restaurant,40.747362,-73.985663
Stella 34 Trattoria_1974,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Stella 34 Trattoria,Italian Restaurant,40.75036011,-73.98833372
Cho Dang Gol_1975,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Cho Dang Gol,Korean Restaurant,40.75015847260904,-73.98643820442099
Abiko Curry_1976,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Abiko Curry,Japanese Restaurant,40.74747461672708,-73.98608184163182
Hanamizuki Cafe_1977,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Hanamizuki Cafe,Japanese Restaurant,40.747436702146906,-73.99184819098195
Five Senses_1978,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Five Senses,Korean Restaurant,40.74755144564904,-73.98616661514991
Baekjeong NYC (Kang Ho Dong Baekjeong)_1979,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Baekjeong NYC (Kang Ho Dong Baekjeong),Korean Restaurant,40.74709879834891,-73.98519423416221
Barn Joo 35_1980,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Barn Joo 35,Korean Restaurant,40.749869357438214,-73.98589156679648
Sushi-teria_1981,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Sushi-teria,Sushi Restaurant,40.74820308139607,-73.98558624133403
Costas_1982,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Costas,South American Restaurant,40.74985477485311,-73.98578047117242
The Cinnamon Snail_1983,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,The Cinnamon Snail,Vegetarian / Vegan Restaurant,40.75058107960082,-73.99164120467773
Dig Inn_1984,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Dig Inn,New American Restaurant,40.74526365818607,-73.98879203027484
KazuNori: The Original Hand Roll Bar_1985,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,KazuNori: The Original Hand Roll Bar,Japanese Restaurant,40.745156795853866,-73.98821168140111
Soju Haus_1986,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Soju Haus,Korean Restaurant,40.74717930848408,-73.98531624511462
Made Nice_1987,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Made Nice,Restaurant,40.74508326235975,-73.9883347374986
The NoMad Restaurant_1988,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,The NoMad Restaurant,American Restaurant,40.74505591196884,-73.98856023764966
Hangawi_1989,Midtown South,Manhattan,114491.0,40.7485096643122,-73.98871313285247,26482.390995670994,Hangawi,Vegetarian / Vegan Restaurant,40.746927213028606,-73.98477880483397
MD Kitchen_1990,Midwood,Brooklyn,43687.0,40.62559589869843,-73.95759523489838,14153.791939373066,MD Kitchen,Italian Restaurant,40.6249059585275,-73.961253211551
Gourmet Grill_1991,Mill Basin,Brooklyn,72158.0,40.61597423962336,-73.91515391550405,14153.791939373066,Gourmet Grill,American Restaurant,40.61954308297777,-73.91611065315124
Yoshi_1992,Mill Basin,Brooklyn,72158.0,40.61597423962336,-73.91515391550405,14153.791939373066,Yoshi,Japanese Restaurant,40.61566841392629,-73.91805552591212
Landi's Pork Store_1993,Mill Basin,Brooklyn,72158.0,40.61597423962336,-73.91515391550405,14153.791939373066,Landi's Pork Store,Italian Restaurant,40.61963309828226,-73.91791811535433
Lima Peruvian Restaurant_1994,Mill Basin,Brooklyn,72158.0,40.61597423962336,-73.91515391550405,14153.791939373066,Lima Peruvian Restaurant,Peruvian Restaurant,40.61706924438477,-73.9097671508789
Sosaku_1995,Mill Basin,Brooklyn,72158.0,40.61597423962336,-73.91515391550405,14153.791939373066,Sosaku,Japanese Restaurant,40.619644172486204,-73.91630446944744
ChinaTokyo_1996,Mill Basin,Brooklyn,72158.0,40.61597423962336,-73.91515391550405,14153.791939373066,ChinaTokyo,Chinese Restaurant,40.6194311122937,-73.9179403244233
Dolce Vita Restaurant & Bar_1997,Mill Basin,Brooklyn,72158.0,40.61597423962336,-73.91515391550405,14153.791939373066,Dolce Vita Restaurant & Bar,Italian Restaurant,40.61946597036015,-73.91877293586731
