Neighborhood,Borough,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Pop./km2,Median Household Income
Maspeth,Queens,40.725427374093606,-73.8962171362686,Wakamatsu,40.727544,-73.892359,Japanese Restaurant,8803.967071397698,56285.0
Maspeth,Queens,40.725427374093606,-73.8962171362686,Yeun Wah Takeout,40.722240040558475,-73.89270794268954,Chinese Restaurant,8803.967071397698,56285.0
Melrose,Bronx,40.819754370594936,-73.90942160757436,Cinco de Mayo,40.822674386209634,-73.9115917352008,Mexican Restaurant,12761.0,
Middle Village,Queens,40.71641451115819,-73.88114319200605,Villa Erasmo,40.716760907722566,-73.88622079180655,Italian Restaurant,8803.967071397698,69763.0
Middle Village,Queens,40.71641451115819,-73.88114319200605,Toyo,40.712610999999995,-73.878948,Sushi Restaurant,8803.967071397698,69763.0
Middle Village,Queens,40.71641451115819,-73.88114319200605,Rico's Chicken,40.713009,-73.877336,South American Restaurant,8803.967071397698,69763.0
Midland Beach,Staten Island,40.57352690574281,-74.09348266303591,Cafe Gourmand,40.57192309411676,-74.09501826303112,Restaurant,2946.1961919978703,78100.0
Midland Beach,Staten Island,40.57352690574281,-74.09348266303591,Darina Restaurant,40.571304999999995,-74.091373,Restaurant,2946.1961919978703,78100.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,CAVA,40.75379240667664,-73.98191979128109,Mediterranean Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Sophie's Cuban Cuisine,40.75592705154851,-73.98059774245192,Cuban Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Xi'an Famous Foods,40.75592639448767,-73.98075122395642,Chinese Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Gabriel Kreuther,40.75414305569201,-73.98350459096379,French Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Málà Project,40.75685008448552,-73.98085527505972,Szechuan Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Koi New York,40.75275541257538,-73.98330420255661,Sushi Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Tommy Bahama Restaurant,40.755425227515545,-73.9791977405548,Hawaiian Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Ippudo,40.756479999999996,-73.98039,Ramen Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Kellari Taverna NY,40.75543603139688,-73.98130808799384,Greek Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Sen Sakana,40.75544189858749,-73.98150149497505,Japanese Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Ipanema Restaurant,40.756888012308224,-73.98083888623975,Brazilian Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Sushi Ginza Onodera,40.75247184821127,-73.98179167129305,Sushi Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Café Zaiya,40.752327,-73.98030200000001,Japanese Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Chick-fil-A,40.757425399999995,-73.9819682,Fast Food Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,The Kati Roll Company,40.75265571457166,-73.98477837472183,Indian Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Vitae,40.75558839999999,-73.9785483,American Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,indikitch,40.75768139999999,-73.9818088,Indian Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,OOTOYA 大戸屋 (OOTOYA),40.754973463388076,-73.98610346565405,Japanese Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Burger & Lobster,40.75610410226789,-73.98497824808942,American Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,The Lambs Club,40.75661994528238,-73.98446467572164,American Restaurant,10360.0,114491.0
Midtown,Manhattan,40.754691102706225,-73.98166882730305,Tony's Di Napoli,40.75643191257544,-73.9855039331182,Italian Restaurant,10360.0,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Jongro BBQ,40.747574,-73.987043,Korean Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Anytime Soju Bar and Eatery,40.747808088197075,-73.98679824648289,Korean Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,L'Amico,40.747095705249464,-73.98980498026418,Italian Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Samwon Garden BBQ,40.74801,-73.98728,Korean Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Friedman's,40.74862619294944,-73.99028324745855,American Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Henry,40.74712,-73.98706999999999,American Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Woorijip,40.7476231963955,-73.98637205431945,Korean Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Gaonnuri,40.748089,-73.988073,Korean Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Izakaya MEW,40.75014508369927,-73.98639033818998,Japanese Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,E-Mo Kimbap,40.747264,-73.986221,Korean Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,New Wonjo,40.74779978165289,-73.98684697596717,Korean Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Pocha 32,40.74763486461647,-73.98648664038663,Korean Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,BCD Tofu House,40.747362,-73.985663,Korean Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Stella 34 Trattoria,40.75036011,-73.98833372,Italian Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Cho Dang Gol,40.75015847260904,-73.98643820442099,Korean Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Abiko Curry,40.74747461672708,-73.98608184163182,Japanese Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Hanamizuki Cafe,40.747436702146906,-73.99184819098195,Japanese Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Five Senses,40.74755144564904,-73.98616661514991,Korean Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Baekjeong NYC (Kang Ho Dong Baekjeong),40.74709879834891,-73.98519423416221,Korean Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Barn Joo 35,40.749869357438214,-73.98589156679648,Korean Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,The Cinnamon Snail,40.75058107960082,-73.99164120467773,Vegetarian / Vegan Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Dig Inn,40.74526365818607,-73.98879203027484,New American Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,KazuNori: The Original Hand Roll Bar,40.745156795853866,-73.98821168140111,Japanese Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Soju Haus,40.74717930848408,-73.98531624511462,Korean Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Costas,40.74985477485311,-73.98578047117242,South American Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Made Nice,40.74508326235975,-73.9883347374986,Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,The NoMad Restaurant,40.74505591196884,-73.98856023764966,American Restaurant,26482.390995670994,114491.0
Midtown South,Manhattan,40.7485096643122,-73.98871313285247,Hangawi,40.746927213028606,-73.98477880483397,Vegetarian / Vegan Restaurant,26482.390995670994,114491.0
Midwood,Brooklyn,40.62559589869843,-73.95759523489838,MD Kitchen,40.6249059585275,-73.961253211551,Italian Restaurant,14153.791939373066,43687.0
Mill Basin,Brooklyn,40.61597423962336,-73.91515391550405,Gourmet Grill,40.61954308297777,-73.91611065315124,American Restaurant,14153.791939373066,72158.0
Mill Basin,Brooklyn,40.61597423962336,-73.91515391550405,Yoshi,40.61566841392629,-73.91805552591212,Japanese Restaurant,14153.791939373066,72158.0
Mill Basin,Brooklyn,40.61597423962336,-73.91515391550405,Landi's Pork Store,40.61963309828226,-73.91791811535433,Italian Restaurant,14153.791939373066,72158.0
Mill Basin,Brooklyn,40.61597423962336,-73.91515391550405,Lima Peruvian Restaurant,40.61706924438477,-73.9097671508789,Peruvian Restaurant,14153.791939373066,72158.0
Mill Basin,Brooklyn,40.61597423962336,-73.91515391550405,Sosaku,40.619644172486204,-73.91630446944744,Japanese Restaurant,14153.791939373066,72158.0
Mill Basin,Brooklyn,40.61597423962336,-73.91515391550405,ChinaTokyo,40.6194311122937,-73.9179403244233,Chinese Restaurant,14153.791939373066,72158.0
Mill Basin,Brooklyn,40.61597423962336,-73.91515391550405,Dolce Vita Restaurant & Bar,40.61946597036015,-73.91877293586731,Italian Restaurant,14153.791939373066,72158.0
Mill Basin,Brooklyn,40.61597423962336,-73.91515391550405,Empire Grill,40.61360680545448,-73.9122750881142,Middle Eastern Restaurant,14153.791939373066,72158.0
Mill Basin,Brooklyn,40.61597423962336,-73.91515391550405,Mr. Kam,40.61957805043822,-73.91586665703544,Chinese Restaurant,14153.791939373066,72158.0
Mill Basin,Brooklyn,40.61597423962336,-73.91515391550405,China Kettle,40.616867333777755,-73.90996452539899,Chinese Restaurant,14153.791939373066,72158.0
Mill Basin,Brooklyn,40.61597423962336,-73.91515391550405,Asian Fusion,40.616894960403435,-73.90992078333333,Sushi Restaurant,14153.791939373066,72158.0
Mill Basin,Brooklyn,40.61597423962336,-73.91515391550405,Sushiyama,40.61692206966377,-73.90986355223251,Sushi Restaurant,14153.791939373066,72158.0
Mill Basin,Brooklyn,40.61597423962336,-73.91515391550405,Sushiyama Asian Fusion,40.617063528347956,-73.90977144241333,Japanese Restaurant,14153.791939373066,72158.0
Morningside Heights,Manhattan,40.807999738165826,-73.96389627905332,Community Food & Juice,40.805822748265,-73.96548276458269,American Restaurant,26482.390995670994,56371.0
Morningside Heights,Manhattan,40.807999738165826,-73.96389627905332,Dig Inn,40.805578402099144,-73.96565378924367,American Restaurant,26482.390995670994,56371.0
Morningside Heights,Manhattan,40.807999738165826,-73.96389627905332,Friedman's,40.80833151824579,-73.95994259206437,American Restaurant,26482.390995670994,56371.0
Morningside Heights,Manhattan,40.807999738165826,-73.96389627905332,Shaking Crab,40.80514466090976,-73.96603682623764,Seafood Restaurant,26482.390995670994,56371.0
Morningside Heights,Manhattan,40.807999738165826,-73.96389627905332,Symposium,40.8056095347288,-73.96424159418541,Greek Restaurant,26482.390995670994,56371.0
Morningside Heights,Manhattan,40.807999738165826,-73.96389627905332,Flat Top,40.810096518098966,-73.95864416497653,New American Restaurant,26482.390995670994,56371.0
Morningside Heights,Manhattan,40.807999738165826,-73.96389627905332,Massawa,40.80990900759862,-73.95880629802144,Ethiopian Restaurant,26482.390995670994,56371.0
Morningside Heights,Manhattan,40.807999738165826,-73.96389627905332,Ajanta Indian Restaurant,40.80990543935106,-73.95882387776453,Indian Restaurant,26482.390995670994,56371.0
Morris Heights,Bronx,40.847897926062714,-73.91967159119567,Yoly Restaurant,40.8460420585989,-73.91971559956265,Spanish Restaurant,14353.379074112518,25073.0
Morris Heights,Bronx,40.847897926062714,-73.91967159119567,Mamajuana,40.84493820832462,-73.9209499161426,Latin American Restaurant,14353.379074112518,25073.0
Morris Heights,Bronx,40.847897926062714,-73.91967159119567,McDonald's,40.850258000000004,-73.916202,Fast Food Restaurant,14353.379074112518,25073.0
Morris Park,Bronx,40.847549063536334,-73.8504017803042,Patricia's,40.84931298339339,-73.85353576737785,Italian Restaurant,14353.379074112518,44588.0
Morris Park,Bronx,40.847549063536334,-73.8504017803042,La Masa,40.84803914725375,-73.85618214016418,Arepa Restaurant,14353.379074112518,44588.0
Morrisania,Bronx,40.823591985855344,-73.90150648943059,McDonald's,40.819665,-73.901987,Fast Food Restaurant,14353.379074112518,
Morrisania,Bronx,40.823591985855344,-73.90150648943059,White Castle,40.82196576899963,-73.89745368185666,Fast Food Restaurant,14353.379074112518,
Morrisania,Bronx,40.823591985855344,-73.90150648943059,Great Wall Chinese Food,40.823273182797735,-73.90004240721701,Chinese Restaurant,14353.379074112518,
Morrisania,Bronx,40.823591985855344,-73.90150648943059,Taco Mx,40.819498315434814,-73.90197502207567,Mexican Restaurant,14353.379074112518,
Morrisania,Bronx,40.823591985855344,-73.90150648943059,San Marcos,40.822149770358145,-73.89620468044548,Latin American Restaurant,14353.379074112518,
Mott Haven,Bronx,40.80623874935177,-73.91609987487574,Pio Pio,40.806047321875354,-73.91418540969559,Peruvian Restaurant,14353.379074112518,20334.0
Mott Haven,Bronx,40.80623874935177,-73.91609987487574,Picanteria El Botecito,40.803613531643954,-73.91890611327166,Spanish Restaurant,14353.379074112518,20334.0
Mott Haven,Bronx,40.80623874935177,-73.91609987487574,Carmen And Cindy's,40.80430974311302,-73.91198802564602,Spanish Restaurant,14353.379074112518,20334.0
Mott Haven,Bronx,40.80623874935177,-73.91609987487574,Rincon Ecuatoriano,40.803688564219435,-73.91195139095453,Latin American Restaurant,14353.379074112518,20334.0
Mount Eden,Bronx,40.84382617671654,-73.91655551964418,Yoly Restaurant,40.8460420585989,-73.91971559956265,Spanish Restaurant,14353.379074112518,
Mount Eden,Bronx,40.84382617671654,-73.91655551964418,Wendy's,40.84053686831269,-73.91778610646634,Fast Food Restaurant,14353.379074112518,
Mount Eden,Bronx,40.84382617671654,-73.91655551964418,McDonald's,40.839544000000004,-73.915492,Fast Food Restaurant,14353.379074112518,
Mount Eden,Bronx,40.84382617671654,-73.91655551964418,El Valle Restaurant Bar,40.84641528306658,-73.91725842509227,Spanish Restaurant,14353.379074112518,
Mount Eden,Bronx,40.84382617671654,-73.91655551964418,King Dragon,40.84392283308511,-73.91263104498697,Chinese Restaurant,14353.379074112518,
Mount Eden,Bronx,40.84382617671654,-73.91655551964418,D Angies Resturant,40.843632350553094,-73.91152872481659,Latin American Restaurant,14353.379074112518,
Mount Hope,Bronx,40.84884160724665,-73.90829930881988,El Nuevo Valle,40.84858687910957,-73.91150374252403,Spanish Restaurant,14353.379074112518,26195.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Kajitsu,40.749762839742104,-73.97768769032828,Japanese Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Franchia,40.74754904507587,-73.981123802193,Vegetarian / Vegan Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Bedford & Co.,40.75040323863846,-73.97744945542509,Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Momosan Ramen & Sake,40.749953000000005,-73.977184,Ramen Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Dun Huang,40.74919234921384,-73.97770430473601,Chinese Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Little Alley,40.747326320874585,-73.97701642770441,Shanghai Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Sushi Ryusei,40.74856125743872,-73.97514167234044,Sushi Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Sarge's Delicatessen & Diner,40.747263578939645,-73.97705848354722,Jewish Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Chicken Provence,40.74911195418935,-73.97621366887762,French Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Villa Berulia,40.74686337158743,-73.98061952888928,Italian Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Tempura Matsui,40.748461156268604,-73.97497442973444,Japanese Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Rossinis,40.749056388003616,-73.97902929114717,Italian Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Zuma New York,40.75052689410715,-73.98078239021301,Japanese Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Sophie's Cuban Cuisine,40.750563318109215,-73.97663563349063,Cuban Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Pio Pio,40.74553544204786,-73.97762608657818,Peruvian Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Zengo New York,40.749667666723596,-73.97563568364514,Latin American Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Omar's Mediterranean Cuisine,40.750943,-73.98102,Mediterranean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Omusubi Gonbei,40.75092439033842,-73.97694627528271,Japanese Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Wine:34,40.74655786723145,-73.9800598729882,Mediterranean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Café China,40.7499796904135,-73.98223427700086,Chinese Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,2nd Ave Deli,40.745118,-73.97903000000001,Jewish Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Dig Inn,40.75128684043439,-73.98038544069297,American Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Nomado 33,40.74561927752461,-73.97921832730745,Sushi Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Piccolo Cafe,40.74986824859453,-73.98146694599144,Italian Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,la tarte flambée,40.745527015403546,-73.97949935201316,French Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Le Parisien,40.74536933917004,-73.9792187726176,French Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Fine & Rare,40.750016397671644,-73.9823562992127,New American Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Fields Good Chicken,40.7513100649949,-73.97959020560604,Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Tina's Cuban Cuisine,40.7474653967574,-73.98330692383087,Cuban Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Docks Oyster Bar,40.749482758361886,-73.97547112423916,Seafood Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Sai Gon Dep,40.74770075333206,-73.97378815410889,Vietnamese Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,Lan Larb Midtown,40.74533363204334,-73.9755277555111,Thai Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,The Capital Grille,40.75105247439972,-73.97507825545438,American Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.748303077252174,-73.97833207924127,El Pote,40.74761767782473,-73.97387433686416,Spanish Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Hahm Ji Bach - 함지박,40.763021787852146,-73.81504155699612,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Mapo BBQ,40.762309267478855,-73.81487967625918,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Northern Sushi,40.76471686204941,-73.81123547397226,Japanese Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Kum Sung Chik Naengmyun,40.76312208490418,-73.81509111682782,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Mr. Tofu,40.764840613912156,-73.81226649660726,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Geo Si Gi Restaurant,40.764865361948935,-73.81198259646034,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,SGD Tofu House,40.76212511905417,-73.81553157736664,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Jongro BBQ,40.7641127882201,-73.8094035270143,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Mad For Chicken,40.76342579479461,-73.80772377497604,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Han Joo,40.762274065368665,-73.8147692298185,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Bonjuk Korean Traditional Porridge Restaurant,40.76487281750307,-73.81211102213541,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,큰손 칼국수,40.76586428971515,-73.81090861460873,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Pizza Maru,40.76364045495161,-73.80902167772308,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,돌아온 1.5 닭갈비,40.763472659372724,-73.8071546891193,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,병천자매순대 (Byun Chung Soon Dae Restaurant) (Byun Chung Soon Dae Restaurant),40.76423360851895,-73.80900947753331,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Sodam,40.763867658707134,-73.80841950191183,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Emone Korean Family Restaurant,40.76333926934584,-73.80914000254883,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Su Ra Chung,40.76226220292855,-73.81543261486227,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Picnic Garden BBQ Buffet House,40.76520909865047,-73.81771942981145,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Yupdduk (동대문 엽기떡볶이) (Yupdduk),40.763456732347336,-73.80757640759867,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Gugongtan,40.763179944597844,-73.81510419142045,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,DAHEEN WANG MANDOO,40.76485186227894,-73.81215808093691,Korean Restaurant,26482.390995670994,75077.0
Murray Hill,Manhattan,40.764126122614066,-73.81276269135866,Chinese House 중국집,40.76218927723865,-73.81544243252516,Asian Restaurant,26482.390995670994,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Kajitsu,40.749762839742104,-73.97768769032828,Japanese Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Franchia,40.74754904507587,-73.981123802193,Vegetarian / Vegan Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Bedford & Co.,40.75040323863846,-73.97744945542509,Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Momosan Ramen & Sake,40.749953000000005,-73.977184,Ramen Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Dun Huang,40.74919234921384,-73.97770430473601,Chinese Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Little Alley,40.747326320874585,-73.97701642770441,Shanghai Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Sushi Ryusei,40.74856125743872,-73.97514167234044,Sushi Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Sarge's Delicatessen & Diner,40.747263578939645,-73.97705848354722,Jewish Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Chicken Provence,40.74911195418935,-73.97621366887762,French Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Villa Berulia,40.74686337158743,-73.98061952888928,Italian Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Tempura Matsui,40.748461156268604,-73.97497442973444,Japanese Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Rossinis,40.749056388003616,-73.97902929114717,Italian Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Zuma New York,40.75052689410715,-73.98078239021301,Japanese Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Sophie's Cuban Cuisine,40.750563318109215,-73.97663563349063,Cuban Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Pio Pio,40.74553544204786,-73.97762608657818,Peruvian Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Zengo New York,40.749667666723596,-73.97563568364514,Latin American Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Omar's Mediterranean Cuisine,40.750943,-73.98102,Mediterranean Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Omusubi Gonbei,40.75092439033842,-73.97694627528271,Japanese Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Wine:34,40.74655786723145,-73.9800598729882,Mediterranean Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,Café China,40.7499796904135,-73.98223427700086,Chinese Restaurant,8803.967071397698,75077.0
Murray Hill,Queens,40.748303077252174,-73.97833207924127,2nd Ave Deli,40.745118,-73.97903000000001,Jewish Restaurant,8803.967071397698,75077.0
